C,NEMP.WORLD,PREDISPATCHIS,AEMO,PUBLIC,2020/03/19,12:01:14,0000000320548349,PREDISPATCHIS,0000000320548346
I,PREDISPATCH,CASE_SOLUTION,1,PREDISPATCHSEQNO,RUNNO,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,INTERVENTION
D,PREDISPATCH,CASE_SOLUTION,1,2020031917,1,18,,0,527833346.7460,0,0,0,0,179,,,,,0,0,0,"2020/03/19 12:00:48",0
I,PREDISPATCH,LOCAL_PRICE,1,PREDISPATCHSEQNO,DATETIME,DUID,PERIODID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",LGAPWF1,05,-290.56,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",LGAPWF1,06,-289.51,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",LGAPWF1,07,-290.55,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",LI_WY_CA,13,-1.3,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",LI_WY_CA,16,-12.29,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",LI_WY_CA,17,-2.26,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",LK_ECHO,13,-1,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",LK_ECHO,16,-12.52,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",LK_ECHO,17,-2.3,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 16:30:00",MACKNTSH,09,-69.97,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:00:00",MACKNTSH,10,-68.69,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:30:00",MACKNTSH,11,-68.66,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:00:00",MACKNTSH,12,-69.04,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",MACKNTSH,13,-69.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:00:00",MACKNTSH,14,-68.5,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:30:00",MACKNTSH,15,-62.08,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",MACKNTSH,16,-73.31,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",MACKNTSH,17,-63.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",MEADOWBK,13,-1.14,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",MEADOWBK,16,-12.43,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",MEADOWBK,17,-2.28,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",MINTARO,01,224.02,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",MINTARO,02,95.88,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",MINTARO,03,95.96,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",MINTARO,04,95.94,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",MINTARO,05,96.31,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",MINTARO,06,95.97,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",MINTARO,07,96.31,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",MUSSELR1,13,-0.11,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",MUSSELR1,16,-13.45,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",MUSSELR1,17,-2.47,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",NBHWF1,01,-466.55,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",NBHWF1,02,-199.68,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",NBHWF1,03,-199.85,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",NBHWF1,04,-199.81,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",NBHWF1,05,-200.58,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",NBHWF1,06,-199.86,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",NBHWF1,07,-200.58,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",POAT110,13,-0.69,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",POAT110,16,-12.87,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",POAT110,17,-2.36,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",POAT220,13,-1.34,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",POAT220,16,-12.24,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",POAT220,17,-2.25,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",POR01,01,-675.83,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",POR01,02,-289.24,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",POR01,03,-289.5,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",POR01,04,-289.44,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",POR01,05,-290.56,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",POR01,06,-289.51,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",POR01,07,-290.55,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",POR03,01,-675.83,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",POR03,02,-289.24,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",POR03,03,-289.5,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",POR03,04,-289.44,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",POR03,05,-290.56,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",POR03,06,-289.51,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",POR03,07,-290.55,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 16:30:00",REECE1,09,-69.97,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:00:00",REECE1,10,-68.69,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:30:00",REECE1,11,-68.66,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:00:00",REECE1,12,-69.04,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",REECE1,13,-69.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:00:00",REECE1,14,-68.5,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:30:00",REECE1,15,-62.08,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",REECE1,16,-73.31,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",REECE1,17,-63.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 16:30:00",REECE2,09,-69.97,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:00:00",REECE2,10,-68.69,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:30:00",REECE2,11,-68.66,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:00:00",REECE2,12,-69.04,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",REECE2,13,-69.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:00:00",REECE2,14,-68.5,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:30:00",REECE2,15,-62.08,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",REECE2,16,-73.31,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",REECE2,17,-63.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",SAPHWF1,01,-18.56,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",SAPHWF1,02,-18.72,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",SAPHWF1,03,-12.3,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",SAPHWF1,04,-5.05,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",SAPHWF1,05,-1.06,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",SAPHWF1,07,-3.66,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 16:30:00",SAPHWF1,09,-3.63,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:00:00",SAPHWF1,10,-0.57,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:30:00",SAPHWF1,11,-8.98,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",SNOWNTH1,01,-999.86,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",SNOWNTH1,02,-427.92,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",SNOWNTH1,03,-428.3,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",SNOWNTH1,04,-428.22,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",SNOWNTH1,05,-429.86,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",SNOWNTH1,06,-428.32,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",SNOWNTH1,07,-429.86,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",SNOWSTH1,01,-999.86,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",SNOWSTH1,02,-427.92,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",SNOWSTH1,03,-428.3,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",SNOWSTH1,04,-428.22,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",SNOWSTH1,05,-429.86,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",SNOWSTH1,06,-428.32,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",SNOWSTH1,07,-429.86,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",SNOWTWN1,01,-1042.25,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",SNOWTWN1,02,-446.07,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",SNOWTWN1,03,-446.46,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",SNOWTWN1,04,-446.37,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",SNOWTWN1,05,-448.09,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",SNOWTWN1,06,-446.48,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",SNOWTWN1,07,-448.08,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",TARRALEA,13,-1.04,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",TARRALEA,16,-12.49,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",TARRALEA,17,-2.29,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",TREVALLN,13,-0.11,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",TREVALLN,16,-13.45,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",TREVALLN,17,-2.47,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 16:30:00",TRIBUTE,09,-69.97,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:00:00",TRIBUTE,10,-68.69,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 17:30:00",TRIBUTE,11,-68.66,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:00:00",TRIBUTE,12,-69.04,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",TRIBUTE,13,-69.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:00:00",TRIBUTE,14,-68.5,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 19:30:00",TRIBUTE,15,-62.08,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",TRIBUTE,16,-73.31,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",TRIBUTE,17,-63.32,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 18:30:00",TUNGATIN,13,-1.04,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:00:00",TUNGATIN,16,-12.49,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 20:30:00",TUNGATIN,17,-2.29,1,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 12:30:00",WGWF1,01,-444.38,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:00:00",WGWF1,02,-190.19,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 13:30:00",WGWF1,03,-190.35,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:00:00",WGWF1,04,-190.32,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 14:30:00",WGWF1,05,-191.05,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:00:00",WGWF1,06,-190.36,2,"2020/03/19 12:00:48"
D,PREDISPATCH,LOCAL_PRICE,1,2020031917,"2020/03/19 15:30:00",WGWF1,07,-191.05,2,"2020/03/19 12:00:48"
I,PREDISPATCH,REGION_PRICES,1,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRP,EEP,RRP1,EEP1,RRP2,EEP2,RRP3,EEP3,RRP4,EEP4,RRP5,EEP5,RRP6,EEP6,RRP7,EEP7,RRP8,EEP8,LASTCHANGED,DATETIME,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,RAISEREGRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP,LOWERREGRRP
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,QLD1,01,0,18.75,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 12:30:00",8.89,8.7,1.04,14.96,0.4,0.19,0.18,9
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,SA1,01,0,42.24751,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 12:30:00",8.89,8.7,1.04,14.96,0.4,0.19,0.18,9
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,TAS1,01,0,48.00044,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 12:30:00",9.5,8.7,1.04,14.96,0.4,0.19,0.18,9
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,VIC1,01,0,46.76662,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 12:30:00",8.89,8.7,1.04,14.96,0.4,0.19,0.18,9
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,NSW1,01,0,43.35,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 12:30:00",8.89,8.7,1.04,14.96,0.4,0.19,0.18,9
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,NSW1,02,0,43.5098,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:00:00",10,10.40294,1.04,14.73,0.4,0.19,0.18,6
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,QLD1,02,0,18.75,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:00:00",10,10.40294,1.04,14.73,0.4,0.19,0.18,6
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,VIC1,02,0,47.03471,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:00:00",10,10.40294,1.04,14.73,0.4,0.19,0.18,6
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,TAS1,02,0,48.15119,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:00:00",10,10.40294,1.04,14.73,0.4,0.19,0.18,6
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,SA1,02,0,42.69387,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:00:00",10,10.40294,1.04,14.73,0.4,0.19,0.18,6
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,VIC1,03,0,48.44121,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:30:00",9.95,10,1.04,13.64,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,SA1,03,0,43.60722,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:30:00",9.95,10,1.04,13.64,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,NSW1,03,0,43.50975,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:30:00",9.95,10,1.04,13.64,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,TAS1,03,0,49.07853,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:30:00",9.95,10,1.04,13.64,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,QLD1,03,0,24.44,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 13:30:00",9.95,10,1.04,13.64,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,TAS1,04,0,46.78497,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:00:00",19,10,1,13.75,0.4,0.19,0.18,10
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,VIC1,04,0,47.98015,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:00:00",10,10,1,13.75,0.4,0.19,0.18,10
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,QLD1,04,0,30.88,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:00:00",10,10,1,13.75,0.4,0.19,0.18,10
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,NSW1,04,0,43.50983,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:00:00",10,10,1,13.75,0.4,0.19,0.18,10
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,SA1,04,0,43.41088,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:00:00",10,10,1,13.75,0.4,0.19,0.18,10
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,QLD1,05,0,38.50008,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:30:00",33.33,14.59,1.5,13.50008,0.4,0.19,0.19,11
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,NSW1,05,0,48.5,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:30:00",33.33,14.59,1.5,13.50008,0.4,0.19,0.19,11
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,SA1,05,0,47.42336,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:30:00",33.33,14.59,1.5,13.50008,0.4,0.19,0.19,11
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,VIC1,05,0,53.37083,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:30:00",33.33,14.59,1.5,13.50008,0.4,0.19,0.19,11
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,TAS1,05,0,51.90223,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 14:30:00",19,27.7989,0.9,35.93829,9.5,0.18,0,101
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,SA1,06,0,43.66534,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 15:00:00",5.89197,8.7,1.04,13.48,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,TAS1,06,0,47.53516,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 15:00:00",9.5,8.7,1.04,13.48,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,NSW1,06,0,46.95519,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 15:00:00",5.89197,8.7,1.04,13.48,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,QLD1,06,0,38.5,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 15:00:00",5.89197,8.7,1.04,13.48,0.4,0.19,0.18,7.73
D,PREDISPATCH,REGION_PRICES,1,2020031917,1,VIC1,06,0,49.14514,0,,,,,,,,,,,,,,,,,"2020/03/19 12:00:48","2020/03/19 15:00:00",5.89197,8.7,1.04,13.48,0.4,0.19,0.18,7.73
